File, Cycle, Orbit, Date and Time, image x_cord, image y-cord, Longitude, Latitude, IWV, IWV_average, Excluded_pixels (%), IWV error   
S3A_OL_2_LFR____20160429T082338_20160429T082638_20180205T141013_0179_003_292_2340_LR2_R_NT_002.SEN3,3,292, 2016-04-29 08:25:36.091477,2297,1612,23.77968189,35.33778455,12.599999,12.48725201,5.306971904,0.59999996
S3A_OL_2_LFR____20160502T084605_20160502T084905_20180207T211455_0179_003_335_2340_LR2_R_NT_002.SEN3,3,335, 2016-05-02 08:47:47.375828,1951,3463,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20160506T084220_20160506T084520_20180207T201740_0180_004_007_2340_LR2_R_NT_002.SEN3,4,7, 2016-05-06 08:44:06.459830,2030,3157,23.77968189,35.33778455, --,15.32662628,29.6566077, --
S3A_OL_2_LFR____20160510T083836_20160510T084136_20180208T081615_0179_004_064_2340_LR2_R_NT_002.SEN3,4,64, 2016-05-10 08:40:25.194814,2102,2850,23.77968189,35.33778455,14.699999,17.13902069,0,0.59999996
S3A_OL_2_LFR____20160513T090102_20160513T090402_20180209T135242_0179_004_107_2340_LR2_R_NT_002.SEN3,4,107, 2016-05-13 09:02:33.350862,1685,4684,23.77968189,35.33778455,16.199999,16.18676372,22.16441207,0.59999996
S3A_OL_2_LFR____20160515T080840_20160515T081140_20180209T160559_0179_004_135_2340_LR2_R_NT_002.SEN3,4,135, 2016-05-15 08:10:48.512368,2525,367,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20160517T085718_20160517T090018_20180209T172158_0179_004_164_2340_LR2_R_NT_002.SEN3,4,164, 2016-05-17 08:58:52.413350,1764,4379,23.77968189,35.33778455,5.9999995,9.356948625,7.90842872,0.59999996
S3A_OL_2_LFR____20160519T080456_20160519T080756_20180209T184718_0179_004_192_2340_LR2_R_NT_002.SEN3,4,192, 2016-05-19 08:07:05.984635,2568,61,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20160521T085333_20160521T085633_20180212T194309_0180_004_221_2340_LR2_R_NT_002.SEN3,4,221, 2016-05-21 08:55:11.167042,1836,4074,23.77968189,35.33778455, --,13.2394729,76.27471384, --
S3A_OL_2_LFR____20160522T082723_20160522T083023_20180212T223318_0180_004_235_2340_LR2_R_NT_002.SEN3,4,235, 2016-05-22 08:29:19.847188,2281,1922,23.77968189,35.33778455, --,17.54879881,86.99271592, --
S3A_OL_2_LFR____20160525T084949_20160525T085249_20180213T064543_0179_004_278_2340_LR2_R_NT_002.SEN3,4,278, 2016-05-25 08:51:29.706832,1903,3768,23.77968189,35.33778455,10.2,12.04120634,0,0.59999996
S3A_OL_2_LFR____20160526T082338_20160526T082638_20180213T093535_0179_004_292_2340_LR2_R_NT_002.SEN3,4,292, 2016-05-26 08:25:37.597270,2330,1612,23.77968189,35.33778455,8.7,11.72809501,0,0.29999998
S3A_OL_2_LFR____20160529T084605_20160529T084905_20180213T173650_0179_004_335_2340_LR2_R_NT_002.SEN3,4,335, 2016-05-29 08:47:48.031276,1965,3461,23.77968189,35.33778455,13.499999,17.84134055,33.29864724,0.59999996
S3A_OL_2_LFR____20160530T081954_20160530T082254_20180213T201721_0179_004_349_2340_LR2_R_NT_002.SEN3,4,349, 2016-05-30 08:21:55.084830,2373,1300,23.77968189,35.33778455,17.4,18.77138282,0,0.59999996
S3A_OL_2_LFR____20160602T084220_20160602T084520_20180214T134205_0179_005_007_2340_LR2_R_NT_002.SEN3,5,7, 2016-06-02 08:44:06.132079,2022,3153,23.77968189,35.33778455,15.299999,15.1788693,0.520291363,0.9
S3A_OL_2_LFR____20160606T083836_20160606T084136_20180215T000958_0179_005_064_2340_LR2_R_NT_002.SEN3,5,64, 2016-06-06 08:40:25.107118,2099,2847,23.77968189,35.33778455,16.8,18.36941707,23.10093652,0.59999996
S3A_OL_2_LFR____20160607T081225_20160607T081455_20180215T024417_0150_005_078_2340_LR2_R_NT_002.SEN3,5,78, 2016-06-07 08:14:30.838509,2477,677,23.77968189,35.33778455,12.299999,13.79188264,0,0.59999996
S3A_OL_2_LFR____20160609T090102_20160609T090332_20180215T211528_0150_005_107_2340_LR2_R_NT_002.SEN3,5,107, 2016-06-09 09:02:33.507308,1688,4683,23.77968189,35.33778455,9.9,13.74661727,0,0.59999996
S3A_OL_2_LFR____20160610T083451_20160610T083751_20180215T112429_0179_005_121_2340_LR2_R_NT_002.SEN3,5,121, 2016-06-10 08:36:43.901323,2172,2539,23.77968189,35.33778455, --,20.46912106,33.61082206, --
S3A_OL_2_LFR____20160611T080840_20160611T081140_20180216T112055_0179_005_135_2340_LR2_R_NT_002.SEN3,5,135, 2016-06-11 08:10:48.883278,2533,367,23.77968189,35.33778455, --,22.23130301,52.13319459, --
S3A_OL_2_LFR____20160613T085718_20160613T085928_20180216T170804_0130_005_164_2340_LR2_R_NT_002.SEN3,5,164, 2016-06-13 08:58:52.912349,1774,4378,23.77968189,35.33778455, --,16.58653738,94.58896982, --
S3A_OL_2_LFR____20160614T083107_20160614T083407_20180216T200825_0179_005_178_2340_LR2_R_NT_002.SEN3,5,178, 2016-06-14 08:33:02.464032,2239,2231,23.77968189,35.33778455,12.599999,18.00857032,30.8012487,0.59999996
S3A_OL_2_LFR____20160615T080456_20160615T080756_20180216T225645_0179_005_192_2340_LR2_R_NT_002.SEN3,5,192, 2016-06-15 08:07:06.655811,2583,60,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20160617T085333_20160617T085633_20180219T122153_0179_005_221_2340_LR2_R_NT_002.SEN3,5,221, 2016-06-17 08:55:12.072938,1856,4074,23.77968189,35.33778455,14.699999,16.79375542,0,0.9
S3A_OL_2_LFR____20160618T082723_20160618T083023_20180217T073526_0180_005_235_2340_LR2_R_NT_002.SEN3,5,235, 2016-06-18 08:29:20.836236,2303,1921,23.77968189,35.33778455,14.099999,15.89125808,0,0.59999996
S3A_OL_2_LFR____20160621T084949_20160621T085249_20180219T190504_0179_005_278_2340_LR2_R_NT_002.SEN3,5,278, 2016-06-21 08:51:31.031434,1932,3769,23.77968189,35.33778455,16.8,18.52351604,0,0.9
S3A_OL_2_LFR____20160622T082338_20160622T082638_20180219T215514_0179_005_292_2340_LR2_R_NT_002.SEN3,5,292, 2016-06-22 08:25:39.003414,2361,1612,23.77968189,35.33778455,6.8999996,12.78824064,0,0.29999998
S3A_OL_2_LFR____20160625T084605_20160625T084905_20180220T064524_0179_005_335_2340_LR2_R_NT_002.SEN3,5,335, 2016-06-25 08:47:49.767800,2004,3462,23.77968189,35.33778455,22.199999,27.04807329,0,0.9
S3A_OL_2_LFR____20160626T081954_20160626T082254_20180220T094453_0179_005_349_2340_LR2_R_NT_002.SEN3,5,349, 2016-06-26 08:21:56.903063,2414,1302,23.77968189,35.33778455,22.199999,24.02337521,51.92507804,0.59999996
S3A_OL_2_LFR____20160629T084220_20160629T084520_20180220T183120_0179_006_007_2340_LR2_R_NT_002.SEN3,6,7, 2016-06-29 08:44:08.284695,2070,3155,23.77968189,35.33778455,8.999999,17.35493457,3.017689906,0.59999996
S3A_OL_2_LFR____20160630T081609_20160630T081909_20180220T212605_0179_006_021_2340_LR2_R_NT_002.SEN3,6,21, 2016-06-30 08:18:14.628130,2463,990,23.77968189,35.33778455,15.899999,19.90738692,0,0.59999996
S3A_OL_2_LFR____20160703T083836_20160703T084136_20180221T175723_0180_006_064_2340_LR2_R_NT_002.SEN3,6,64, 2016-07-03 08:40:26.624354,2133,2848,23.77968189,35.33778455,17.699999,21.50478542,0,0.9
S3A_OL_2_LFR____20160704T081225_20160704T081525_20180221T205019_0179_006_078_2340_LR2_R_NT_002.SEN3,6,78, 2016-07-04 08:14:32.175248,2507,678,23.77968189,35.33778455, --,26.77525978,70.13527575, --
S3A_OL_2_LFR____20160706T090102_20160706T090402_20180222T025521_0179_006_107_2340_LR2_R_NT_002.SEN3,6,107, 2016-07-06 09:02:34.527801,1710,4683,23.77968189,35.33778455,14.099999,18.87689789,0,0.9
S3A_OL_2_LFR____20160707T083451_20160707T083751_20180222T060246_0179_006_121_2340_LR2_R_NT_002.SEN3,6,121, 2016-07-07 08:36:44.739952,2190,2540,23.77968189,35.33778455,19.199999,24.57939498,0,0.59999996
S3A_OL_2_LFR____20160710T085718_20160710T090018_20180222T170026_0179_006_164_2340_LR2_R_NT_002.SEN3,6,164, 2016-07-10 08:58:53.256430,1782,4378,23.77968189,35.33778455,7.7999997,11.5439119,0,0.59999996
S3A_OL_2_LFR____20160711T083107_20160711T083407_20180222T195149_0179_006_178_2340_LR2_R_NT_002.SEN3,6,178, 2016-07-11 08:33:02.634734,2243,2230,23.77968189,35.33778455,5.7,11.33319391,0,0.29999998
S3A_OL_2_LFR____20160712T080456_20160712T080756_20180222T225108_0179_006_192_2340_LR2_R_NT_002.SEN3,6,192, 2016-07-12 08:07:06.688624,2583,60,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20160714T085333_20160714T085633_20180223T044332_0179_006_221_2340_LR2_R_NT_002.SEN3,6,221, 2016-07-14 08:55:11.767078,1848,4073,23.77968189,35.33778455,10.499999,12.03059241,0,0.9
S3A_OL_2_LFR____20160715T082723_20160715T083023_20180223T073454_0179_006_235_2340_LR2_R_NT_002.SEN3,6,235, 2016-07-15 08:29:20.353081,2291,1921,23.77968189,35.33778455,8.7,10.12414092,0,0.59999996
S3A_OL_2_LFR____20160718T084949_20160718T085249_20180223T215216_0179_006_278_2340_LR2_R_NT_002.SEN3,6,278, 2016-07-18 08:51:30.059375,1910,3767,23.77968189,35.33778455,11.099999,16.71842296,6.243496358,0.59999996
S3A_OL_2_LFR____20160719T082338_20160719T082638_20180809T114936_0179_006_292_2340_LR2_R_NT_002.SEN3,6,292, 2016-07-19 08:25:37.898085,2336,1610,23.77968189,35.33778455, --,17.45180158,45.16129032, --
S3A_OL_2_LFR____20160722T084605_20160722T084905_20180224T092158_0179_006_335_2340_LR2_R_NT_002.SEN3,6,335, 2016-07-22 08:47:48.353058,1971,3461,23.77968189,35.33778455,6.8999996,11.5080118,0,0.59999996
S3A_OL_2_LFR____20160723T081954_20160723T082254_20180224T121730_0179_006_349_2340_LR2_R_NT_002.SEN3,6,349, 2016-07-23 08:21:55.487719,2381,1299,23.77968189,35.33778455,8.7,12.21852165,0,0.29999998
S3A_OL_2_LFR____20160727T081609_20160727T081909_20180225T073203_0179_007_021_2340_LR2_R_NT_002.SEN3,7,21, 2016-07-27 08:18:13.335632,2433,990,23.77968189,35.33778455,12.599999,17.68126846,0,0.59999996
S3A_OL_2_LFR____20160730T083836_20160730T084136_20180225T162341_0179_007_064_2340_LR2_R_NT_002.SEN3,7,64, 2016-07-30 08:40:25.414365,2105,2848,23.77968189,35.33778455,13.499999,16.76253793,0,0.59999996
S3A_OL_2_LFR____20160808T080456_20160808T080756_20180227T091230_0179_007_192_2340_LR2_R_NT_002.SEN3,7,192, 2016-08-08 08:07:05.799949,2563,61,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20160818T084605_20160818T084854_20180228T162539_0169_007_335_2340_LR2_R_NT_002.SEN3,7,335, 2016-08-18 08:47:47.698878,1956,3463,23.77968189,35.33778455,7.4999995,9.487928669,0,0.59999996
S3A_OL_2_LFR____20160819T081954_20160819T082254_20180228T192828_0179_007_349_2340_LR2_R_NT_002.SEN3,7,349, 2016-08-19 08:21:54.704638,2363,1301,23.77968189,35.33778455,14.099999,15.04401575,0,0.59999996
S3A_OL_2_LFR____20160827T081225_20160827T081525_20180301T193740_0179_008_078_2340_LR2_R_NT_002.SEN3,8,78, 2016-08-27 08:14:28.943441,2433,679,23.77968189,35.33778455,18.3,24.00095548,34.75546306,0.59999996
S3A_OL_2_LFR____20160829T090102_20160829T090402_20180302T012423_0179_008_107_2340_LR2_R_NT_002.SEN3,8,107, 2016-08-29 09:02:31.041312,1631,4683,23.77968189,35.33778455,21.3,22.30095625,23.93340271,2.3999999
S3A_OL_2_LFR____20160830T083451_20160830T083751_20180302T041903_0179_008_121_2340_LR2_R_NT_002.SEN3,8,121, 2016-08-30 08:36:41.172784,2109,2540,23.77968189,35.33778455,17.699999,21.37204977,2.081165453,0.9
S3A_OL_2_LFR____20160902T085718_20160902T090018_20180306T194254_0179_008_164_2340_LR2_R_NT_002.SEN3,8,164, 2016-09-02 08:58:50.408599,1716,4376,23.77968189,35.33778455,16.499998,19.41290208,0,1.1999999
S3A_OL_2_LFR____20160903T083107_20160903T083407_20180306T223909_0179_008_178_2340_LR2_R_NT_002.SEN3,8,178, 2016-09-03 08:33:00.190626,2187,2229,23.77968189,35.33778455,18.9,23.72432296,96.14984391,0.59999996
S3A_OL_2_LFR____20160904T080456_20160904T080756_20180307T012336_0179_008_192_2340_LR2_R_NT_002.SEN3,8,192, 2016-09-04 08:07:04.648495,2536,59,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20160907T082723_20160907T083023_20180307T142823_0180_008_235_2340_LR2_R_NT_002.SEN3,8,235, 2016-09-07 08:29:19.526797,2272,1921,23.77968189,35.33778455,21.9,23.92195485,0,0.9
S3A_OL_2_LFR____20160910T084949_20160910T085249_20180307T230006_0179_008_278_2340_LR2_R_NT_002.SEN3,8,278, 2016-09-10 08:51:30.406254,1917,3768,23.77968189,35.33778455,25.499998,27.15879891,20.18730489,2.6999998
S3A_OL_2_LFR____20160915T081954_20160915T082254_20180308T132446_0180_008_349_2340_LR2_R_NT_002.SEN3,8,349, 2016-09-15 08:21:57.563092,2428,1302,23.77968189,35.33778455,14.099999,16.54214251,0,0.59999996
S3A_OL_2_LFR____20160919T081609_20160919T081909_20180309T004459_0179_009_021_2340_LR2_R_NT_002.SEN3,9,21, 2016-09-19 08:18:16.266591,2499,993,23.77968189,35.33778455,23.399998,25.17597023,11.65452653,0.9
S3A_OL_2_LFR____20160923T081225_20160923T081525_20180309T160653_0180_009_078_2340_LR2_R_NT_002.SEN3,9,78, 2016-09-23 08:14:34.604807,2561,681,23.77968189,35.33778455, --,23.47336826,61.70655567, --
S3A_OL_2_LFR____20160925T090102_20160925T090402_20180309T214544_0179_009_107_2340_LR2_R_NT_002.SEN3,9,107, 2016-09-25 09:02:37.126692,1768,4685,23.77968189,35.33778455,12.299999,16.77802338,6.243496358,0.9
S3A_OL_2_LFR____20160930T083107_20160930T083407_20180310T121147_0179_009_178_2340_LR2_R_NT_002.SEN3,9,178, 2016-09-30 08:33:05.784551,2313,2233,23.77968189,35.33778455,8.999999,11.74713771,0,0.59999996
S3A_OL_2_LFR____20161001T080456_20161001T080756_20180310T150116_0179_009_192_2340_LR2_R_NT_002.SEN3,9,192, 2016-10-01 08:07:09.942586,2656,63,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20161007T084949_20161007T085249_20180311T081845_0179_009_278_2340_LR2_R_NT_002.SEN3,9,278, 2016-10-07 08:51:33.828132,1994,3770,23.77968189,35.33778455,18.599998,20.84047748,0,0.9
S3A_OL_2_LFR____20161008T082338_20161008T082638_20180312T170747_0179_009_292_2340_LR2_R_NT_002.SEN3,9,292, 2016-10-08 08:25:41.734895,2422,1614,23.77968189,35.33778455,17.4,21.11636996,0.208116545,0.9
S3A_OL_2_LFR____20161011T084605_20161011T084905_20180313T014458_0179_009_335_2340_LR2_R_NT_002.SEN3,9,335, 2016-10-11 08:47:52.268924,2059,3464,23.77968189,35.33778455, --,13.72499935,98.75130073, --
S3A_OL_2_LFR____20161012T081954_20161012T082254_20180313T044335_0180_009_349_2340_LR2_R_NT_002.SEN3,9,349, 2016-10-12 08:21:59.342660,2467,1302,23.77968189,35.33778455,9.599999,12.42081088,0,0.59999996
S3A_OL_2_LFR____20161015T084220_20161015T084520_20180313T132140_0180_010_007_2340_LR2_R_NT_002.SEN3,10,7, 2016-10-15 08:44:10.501384,2119,3156,23.77968189,35.33778455,10.499999,14.39188258,0,0.59999996
S3A_OL_2_LFR____20161016T081609_20161016T081909_20180313T163117_0179_010_021_2340_LR2_R_NT_002.SEN3,10,21, 2016-10-16 08:18:16.742185,2509,991,23.77968189,35.33778455,15.599999,17.64443175,0,0.9
S3A_OL_2_LFR____20161019T083836_20161019T084136_20180314T011928_0179_010_064_2340_LR2_R_NT_002.SEN3,10,64, 2016-10-19 08:40:28.348069,2170,2849,23.77968189,35.33778455,9.299999,11.70218453,0,0.59999996
S3A_OL_2_LFR____20161022T090102_20161022T090402_20180314T100108_0179_010_107_2340_LR2_R_NT_002.SEN3,10,107, 2016-10-22 09:02:35.868318,1739,4683,23.77968189,35.33778455,21.3,23.67218611,0.104058273,1.4999999
S3A_OL_2_LFR____20161024T080841_20161024T081141_20180314T191955_0179_010_135_2340_LR2_R_NT_002.SEN3,10,135, 2016-10-24 08:10:50.646802,2570,367,23.77968189,35.33778455,19.499998,23.11394288,21.64412071,0.9
S3A_OL_2_LFR____20161026T085718_20161026T090018_20180315T010250_0179_010_164_2340_LR2_R_NT_002.SEN3,10,164, 2016-10-26 08:58:54.128283,1799,4378,23.77968189,35.33778455,6.5999994,10.32024904,24.97398543,0.59999996
S3A_OL_2_LFR____20161030T085334_20161030T085634_20180315T123136_0179_010_221_2340_LR2_R_NT_002.SEN3,10,221, 2016-10-30 08:55:12.131262,1854,4072,23.77968189,35.33778455, --,35.47894525,54.52653486, --
S3A_OL_2_LFR____20161031T082723_20161031T083023_20180315T153216_0179_010_235_2340_LR2_R_NT_002.SEN3,10,235, 2016-10-31 08:29:20.624618,2295,1920,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20161103T084949_20161103T085249_20180316T001306_0179_010_278_2340_LR2_R_NT_002.SEN3,10,278, 2016-11-03 08:51:30.409665,1915,3767,23.77968189,35.33778455,8.7,11.97954474,3.850156087,0.59999996
S3A_OL_2_LFR____20161104T082338_20161104T082638_20180316T030250_0179_010_292_2340_LR2_R_NT_002.SEN3,10,292, 2016-11-04 08:25:38.376978,2344,1610,23.77968189,35.33778455,14.699999,17.81748149,10.71800208,0.9
S3A_OL_2_LFR____20161107T084605_20161107T084905_20180316T153607_0179_010_335_2340_LR2_R_NT_002.SEN3,10,335, 2016-11-07 08:47:49.048471,1985,3461,23.77968189,35.33778455,17.099998,18.98470867,6.763787721,1.1999999
S3A_OL_2_LFR____20161108T081954_20161108T082254_20180316T183658_0179_010_349_2340_LR2_R_NT_002.SEN3,10,349, 2016-11-08 08:21:56.181197,2395,1301,23.77968189,35.33778455,17.999998,18.80540989,0,1.1999999
S3A_OL_2_LFR____20161111T084220_20161111T084520_20180317T031100_0180_011_007_2340_LR2_R_NT_002.SEN3,11,7, 2016-11-11 08:44:07.471774,2049,3155,23.77968189,35.33778455, --,21.16908964,31.32154006, --
S3A_OL_2_LFR____20161118T090102_20161118T090402_20180317T231511_0179_011_107_2340_LR2_R_NT_002.SEN3,11,107, 2016-11-18 09:02:33.373174,1681,4683,23.77968189,35.33778455, --,8.108823061,96.46201873, --
S3A_OL_2_LFR____20161122T085718_20161122T090018_20180319T122031_0179_011_164_2340_LR2_R_NT_002.SEN3,11,164, 2016-11-22 08:58:51.858702,1747,4379,23.77968189,35.33778455, --,13.0799993,97.91883455, --
S3A_OL_2_LFR____20161123T083107_20161123T083407_20180319T151910_0179_011_178_2340_LR2_R_NT_002.SEN3,11,178, 2016-11-23 08:33:01.197924,2207,2231,23.77968189,35.33778455, --,16.22817582,81.16545265, --
S3A_OL_2_LFR____20161124T080456_20161124T080756_20180319T180838_0179_011_192_2340_LR2_R_NT_002.SEN3,11,192, 2016-11-24 08:07:05.212683,2546,61,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20161126T085334_20161126T085634_20180319T235021_0179_011_221_2340_LR2_R_NT_002.SEN3,11,221, 2016-11-26 08:55:10.173810,1809,4074,23.77968189,35.33778455,13.199999,16.43787621,0,0.9
S3A_OL_2_LFR____20161130T084949_20161130T085249_20180320T112413_0179_011_278_2340_LR2_R_NT_002.SEN3,11,278, 2016-11-30 08:51:28.229584,1865,3769,23.77968189,35.33778455, --,15.51818089,86.26430801, --
S3A_OL_2_LFR____20161201T082338_20161201T082638_20180320T141144_0180_011_292_2340_LR2_R_NT_002.SEN3,11,292, 2016-12-01 08:25:35.985369,2289,1613,23.77968189,35.33778455, --,10.60373774,77.73152966, --
S3A_OL_2_LFR____20161204T084605_20161204T084905_20180320T230022_0179_011_335_2340_LR2_R_NT_002.SEN3,11,335, 2016-12-04 08:47:46.460585,1925,3463,23.77968189,35.33778455,9.299999,10.56189527,44.01664932,0.9
S3A_OL_2_LFR____20161205T081954_20161205T082254_20180321T015428_0179_011_349_2340_LR2_R_NT_002.SEN3,11,349, 2016-12-05 08:21:53.512865,2333,1303,23.77968189,35.33778455, --,21.3993494,83.97502601, --
S3A_OL_2_LFR____20161208T084220_20161208T084520_20180321T145536_0179_012_007_2340_LR2_R_NT_002.SEN3,12,7, 2016-12-08 08:44:04.650186,1984,3157,23.77968189,35.33778455,2.3999999,6.180097543,36.21227888,0.29999998
S3A_OL_2_LFR____20161209T081609_20161209T081909_20180321T175146_0179_012_021_2340_LR2_R_NT_002.SEN3,12,21, 2016-12-09 08:18:10.866798,2373,992,23.77968189,35.33778455,2.1,3.702111581,16.23309053,0.29999998
S3A_OL_2_LFR____20161212T083836_20161212T084136_20180322T024454_0179_012_064_2340_LR2_R_NT_002.SEN3,12,64, 2016-12-12 08:40:22.576163,2037,2850,23.77968189,35.33778455, --,12.27169746,94.48491155, --
S3A_OL_2_LFR____20161217T080841_20161217T081141_20180322T190459_0179_012_135_2340_LR2_R_NT_002.SEN3,12,135, 2016-12-17 08:10:46.149988,2466,366,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20161223T085334_20161223T085634_20180323T120642_0179_012_221_2340_LR2_R_NT_002.SEN3,12,221, 2016-12-23 08:55:10.071116,1806,4072,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20161228T082338_20161228T082638_20180324T023123_0179_012_292_2340_LR2_R_NT_002.SEN3,12,292, 2016-12-28 08:25:37.648330,2326,1610,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20161231T084605_20161231T084905_20180324T110802_0179_012_335_2340_LR2_R_NT_002.SEN3,12,335, 2016-12-31 08:47:48.826004,1978,3461,23.77968189,35.33778455, --,7.427367986,80.2289282, --
S3A_OL_2_LFR____20170104T084222_20170104T084522_20180326T211032_0179_013_007_2340_LR2_R_NT_002.SEN3,13,7, 2017-01-04 08:44:07.843648,1997,3155,23.77968189,35.33778455, --,14.09999943,99.89594173, --
S3A_OL_2_LFR____20170108T083838_20170108T084138_20180327T084226_0179_013_064_2340_LR2_R_NT_002.SEN3,13,64, 2017-01-08 08:40:26.677796,2071,2847,23.77968189,35.33778455, --,9.179999352,99.47970864, --
S3A_OL_2_LFR____20170109T081227_20170109T081527_20180327T112216_0179_013_078_2340_LR2_R_NT_002.SEN3,13,78, 2017-01-09 08:14:32.360970,2448,679,23.77968189,35.33778455, --,7.116393019,87.30489074, --
S3A_OL_2_LFR____20170112T083453_20170112T083753_20180327T200532_0179_013_121_2340_LR2_R_NT_002.SEN3,13,121, 2017-01-12 08:36:45.328141,2140,2539,23.77968189,35.33778455, --,14.29999924,99.06347555, --
S3A_OL_2_LFR____20170115T085720_20170115T090020_20180328T044832_0179_013_164_2340_LR2_R_NT_002.SEN3,13,164, 2017-01-15 08:58:54.200622,1740,4378,23.77968189,35.33778455, --,12.40080408,48.2830385, --
S3A_OL_2_LFR____20170117T080458_20170117T080758_20180328T173747_0180_013_192_2340_LR2_R_NT_002.SEN3,13,192, 2017-01-17 08:07:07.894765,2547,60,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170119T085335_20170119T085635_20180328T232045_0179_013_221_2340_LR2_R_NT_002.SEN3,13,221, 2017-01-19 08:55:13.237985,1818,4073,23.77968189,35.33778455, --,14.0332722,42.45577523, --
S3A_OL_2_LFR____20170120T082724_20170120T083024_20180329T021805_0179_013_235_2340_LR2_R_NT_002.SEN3,13,235, 2017-01-20 08:29:21.997819,2265,1921,23.77968189,35.33778455, --,12.16233691,75.96253902, --
S3A_OL_2_LFR____20170123T084951_20170123T085251_20180329T105546_0179_013_278_2340_LR2_R_NT_002.SEN3,13,278, 2017-01-23 08:51:32.090906,1892,3767,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170124T082340_20170124T082640_20180329T135725_0179_013_292_2340_LR2_R_NT_002.SEN3,13,292, 2017-01-24 08:25:40.100254,2322,1610,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170128T081956_20170128T082256_20180330T014106_0179_013_349_2340_LR2_R_NT_002.SEN3,13,349, 2017-01-28 08:21:57.975507,2374,1300,23.77968189,35.33778455,4.7999997,5.969367032,6.243496358,0.59999996
S3A_OL_2_LFR____20170131T084222_20170131T084522_20180403T154839_0179_014_007_2340_LR2_R_NT_002.SEN3,14,7, 2017-01-31 08:44:09.336765,2030,3155,23.77968189,35.33778455,3.6,7.646738703,42.55983351,0.29999998
S3A_OL_2_LFR____20170201T081611_20170201T081911_20180403T183115_0179_014_021_2340_LR2_R_NT_002.SEN3,14,21, 2017-02-01 08:18:15.671855,2422,989,23.77968189,35.33778455,5.3999996,7.569546461,1.248699272,0.29999998
S3A_OL_2_LFR____20170204T083838_20170204T084138_20180404T023245_0179_014_064_2340_LR2_R_NT_002.SEN3,14,64, 2017-02-04 08:40:27.601906,2091,2847,23.77968189,35.33778455,11.4,12.20398016,34.65140479,1.1999999
S3A_OL_2_LFR____20170205T081227_20170205T081527_20180404T052038_0179_014_078_2340_LR2_R_NT_002.SEN3,14,78, 2017-02-05 08:14:33.187604,2466,679,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170207T090104_20170207T090404_20180404T110549_0179_014_107_2340_LR2_R_NT_002.SEN3,14,107, 2017-02-07 09:02:35.480652,1668,4681,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170209T080842_20170209T081142_20180404T165904_0179_014_135_2340_LR2_R_NT_002.SEN3,14,135, 2017-02-09 08:10:50.478627,2505,365,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170211T085720_20170211T090020_20180404T225816_0180_014_164_2340_LR2_R_NT_002.SEN3,14,164, 2017-02-11 08:58:54.221228,1739,4378,23.77968189,35.33778455, --,16.86351681,68.0541103, --
S3A_OL_2_LFR____20170213T080458_20170213T080758_20180405T045554_0179_014_192_2340_LR2_R_NT_002.SEN3,14,192, 2017-02-13 08:07:07.632221,2540,59,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170216T082724_20170216T083024_20180405T181510_0179_014_235_2340_LR2_R_NT_002.SEN3,14,235, 2017-02-16 08:29:21.377875,2250,1921,23.77968189,35.33778455, --,4.199102904,30.38501561, --
S3A_OL_2_LFR____20170219T084951_20170219T085251_20180406T034939_0179_014_278_2340_LR2_R_NT_002.SEN3,14,278, 2017-02-19 08:51:31.089908,1869,3768,23.77968189,35.33778455, --,14.36551095,33.92299688, --
S3A_OL_2_LFR____20170307T083453_20170307T083753_20180408T034305_0179_015_121_2340_LR2_R_NT_002.SEN3,15,121, 2017-03-07 08:36:44.229487,2114,2541,23.77968189,35.33778455, --, --,100, --
S3A_OL_2_LFR____20170311T083109_20170311T083409_20180410T122830_0179_015_178_2340_LR2_R_NT_002.SEN3,15,178, 2017-03-11 08:33:02.088185,2165,2233,23.77968189,35.33778455, --,11.90799929,84.39125911, --
S3A_OL_2_LFR____20170315T082724_20170315T083024_20180410T234748_0180_015_235_2340_LR2_R_NT_002.SEN3,15,235, 2017-03-15 08:29:19.859031,2215,1921,23.77968189,35.33778455, --,14.0559625,88.65764828, --
