File, Cycle, Orbit, Date and Time, image x_cord, image y-cord, Longitude, Latitude, IWV, IWV_average, Excluded_pixels (%), IWV error   
S3B_OL_2_LFR____20190721T084409_20190721T084709_20200219T084409_0179_028_007_2340_LR1_R_NT_002.SEN3,28,7, 2019-07-21 08:45:55.852654,2014,3306,23.77968189,35.33778455,6.8999996,14.14784228,20.39542144,0.59999996
S3B_OL_2_LFR____20190404T084414_20190404T084714_20200219T014254_0179_024_007_2340_LR1_R_NT_002.SEN3,24,7, 2019-04-04 08:46:00.469311,2015,3307,23.77968189,35.33778455,5.9999995,7.892404602,1.352757544,0.59999996
S3B_OL_2_LFR____20230718T084449_20230718T084749_20230718T220355_0179_082_007_2340_PS2_O_NT_002.SEN3,82,7, 2023-07-18 08:46:36.041330,2015,3312,23.77968189,35.33778455,6.2999997,9.717064983,0, --
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:56.861032,2016,3307,23.77968189,35.33778455,6.5999994,7.795937061,0.104058273,0.59999996
S3B_OL_2_LFR____20210402T084420_20210402T084720_20210403T135429_0180_051_007_2340_LN1_O_NT_002.SEN3,51,7, 2021-04-02 08:46:06.334875,2016,3309,23.77968189,35.33778455,3.8999999,6.206373285,5.306971904,0.29999998
S3B_OL_2_LFR____20190308T084411_20190308T084711_20200218T235638_0179_023_007_2340_LR1_R_NT_002.SEN3,23,7, 2019-03-08 08:45:57.980829,2017,3305,23.77968189,35.33778455,1.8,3.210164646,24.24557752,0.29999998
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:56.552938,2017,3306,23.77968189,35.33778455,5.7,8.368292205,10.40582726,0.29999998
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:58.458063,2017,3306,23.77968189,35.33778455,4.7999997,6.921126386,92.61186264,0.29999998
S3B_OL_2_LFR____20200802T084420_20200802T084720_20200803T124548_0179_042_007_2340_LN1_O_NT_002.SEN3,42,7, 2020-08-02 08:46:07.101649,2017,3304,23.77968189,35.33778455,20.999998,25.43132002,0,0.9
S3B_OL_2_LFR____20210815T084432_20210815T084732_20210816T130426_0179_056_007_2340_LN1_O_NT_002.SEN3,56,7, 2021-08-15 08:46:18.420225,2017,3305,23.77968189,35.33778455,9.599999,14.03939908,47.97086368,0.59999996
S3B_OL_2_LFR____20220415T084428_20220415T084728_20220415T213052_0180_065_007_2340_PS2_O_NT_002.SEN3,65,7, 2022-04-15 08:46:14.542772,2017,3305,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220801T084440_20220801T084740_20220801T231434_0179_069_007_2340_PS2_O_NT_002.SEN3,69,7, 2022-08-01 08:46:26.865647,2017,3305,23.77968189,35.33778455,13.499999,18.77700194,0, --
S3B_OL_2_LFR____20220828T084441_20220828T084741_20220828T232453_0179_070_007_2340_PS2_O_NT_002.SEN3,70,7, 2022-08-28 08:46:27.295149,2017,3307,23.77968189,35.33778455,21.3,24.55008523,39.95837669, --
S3B_OL_2_LFR____20190817T084409_20190817T084709_20200219T103103_0179_029_007_2340_LR1_R_NT_002.SEN3,29,7, 2019-08-17 08:45:55.810962,2018,3305,23.77968189,35.33778455,13.799999,19.92513603,5.202913632,0.59999996
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:54.659988,2018,3305,23.77968189,35.33778455,8.999999,11.37658161,1.352757544,0.59999996
S3B_OL_2_LFR____20201118T084422_20201118T084722_20201119T132314_0179_046_007_2340_LN1_O_NT_002.SEN3,46,7, 2020-11-18 08:46:08.860692,2018,3306,23.77968189,35.33778455,14.4,17.67455724,70.55150884,0.9
S3B_OL_2_LFR____20210719T084430_20210719T084730_20210720T142852_0180_055_007_2340_LN1_O_NT_002.SEN3,55,7, 2021-07-19 08:46:16.313983,2018,3303,23.77968189,35.33778455, --,21.48486357,61.49843913, --
S3B_OL_2_LFR____20211201T084426_20211201T084726_20211202T141719_0179_060_007_2340_LN1_O_NT_002.SEN3,60,7, 2021-12-01 08:46:13.244224,2018,3303,23.77968189,35.33778455,5.7,7.061538036,97.29448491,0.59999996
S3B_OL_2_LFR____20211228T084428_20211228T084728_20211229T144105_0179_061_007_2340_LN1_O_NT_002.SEN3,61,7, 2021-12-28 08:46:14.448026,2018,3307,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20221214T084440_20221214T084740_20221214T222501_0179_074_007_2340_PS2_O_NT_002.SEN3,74,7, 2022-12-14 08:46:27.100746,2018,3308,23.77968189,35.33778455,15.299999,18.13220226,63.16337149, --
S3B_OL_2_LFR____20230401T084438_20230401T084738_20230402T000056_0179_078_007_2340_PS2_O_NT_002.SEN3,78,7, 2023-04-01 08:46:24.315227,2018,3309,23.77968189,35.33778455, --,10.14705826,98.23100937, --
S3B_OL_2_LFR____20190624T084406_20190624T084706_20200219T065641_0179_027_007_2340_LR1_R_NT_002.SEN3,27,7, 2019-06-24 08:45:53.280390,2019,3306,23.77968189,35.33778455,17.999998,19.02955143,0,0.9
S3B_OL_2_LFR____20200706T084420_20200706T084720_20200707T122011_0179_041_007_2340_LN1_O_NT_002.SEN3,41,7, 2020-07-06 08:46:07.272379,2019,3305,23.77968189,35.33778455,18.3,22.62372373,53.06971904,0.59999996
S3B_OL_2_LFR____20201215T084420_20201215T084720_20201216T132905_0179_047_007_2340_LN1_O_NT_002.SEN3,47,7, 2020-12-15 08:46:06.957012,2019,3304,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210429T084421_20210429T084721_20210430T140130_0179_052_007_2340_LN1_O_NT_002.SEN3,52,7, 2021-04-29 08:46:07.794465,2019,3306,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230428T084441_20230428T084741_20230428T224050_0179_079_007_2340_PS2_O_NT_002.SEN3,79,7, 2023-04-28 08:46:28.205119,2019,3307,23.77968189,35.33778455, --,10.14782549,95.21331946, --
S3B_OL_2_LFR____20230718T084449_20230718T084749_20230718T105410_0179_082_007_2340_PS2_O_NR_002.SEN3,82,7, 2023-07-18 08:46:36.217331,2019,3308,23.77968189,35.33778455,6.2999997,9.891258515,0, --
S3B_OL_2_LFR____20181217T084404_20181217T084704_20200218T183511_0179_020_007_2340_LR1_R_NT_002.SEN3,20,7, 2018-12-17 08:45:51.263384,2020,3303,23.77968189,35.33778455, --,15.05454454,94.27679501, --
S3B_OL_2_LFR____20190501T084413_20190501T084713_20200219T032733_0179_025_007_2340_LR1_R_NT_002.SEN3,25,7, 2019-05-01 08:45:59.949984,2020,3309,23.77968189,35.33778455,14.4,15.23099484,25.80645161,0.59999996
S3B_OL_2_LFR____20200829T084420_20200829T084720_20200830T130458_0180_043_007_2340_LN1_O_NT_002.SEN3,43,7, 2020-08-29 08:46:07.036039,2020,3305,23.77968189,35.33778455,8.4,12.37741863,0,0.59999996
S3B_OL_2_LFR____20220319T084426_20220319T084726_20220320T135328_0179_064_007_2340_LN1_O_NT_002.SEN3,64,7, 2022-03-19 08:46:12.392892,2020,3305,23.77968189,35.33778455,5.7,6.847825672,71.27991675, --
S3B_OL_2_LFR____20220512T084433_20220512T084733_20220512T214931_0179_066_007_2340_PS2_O_NT_002.SEN3,66,7, 2022-05-12 08:46:20.094914,2020,3306,23.77968189,35.33778455,7.7999997,9.380497983,29.03225806, --
S3B_OL_2_LFR____20221117T084440_20221117T084740_20221117T232313_0179_073_007_2340_PS2_O_NT_002.SEN3,73,7, 2022-11-17 08:46:26.635390,2020,3306,23.77968189,35.33778455, --,17.2740603,69.51092612, --
S3B_OL_2_LFR____20230110T084437_20230110T084737_20230110T213837_0179_075_007_2340_PS2_O_NT_002.SEN3,75,7, 2023-01-10 08:46:23.497092,2020,3307,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:54.698187,2021,3305,23.77968189,35.33778455, --,14.19999917,99.37565036, --
S3B_OL_2_LFR____20210306T084420_20210306T084720_20210307T151334_0179_050_007_2340_LN1_O_NT_002.SEN3,50,7, 2021-03-06 08:46:06.986970,2021,3307,23.77968189,35.33778455,9.299999,10.29177878,0,0.59999996
S3B_OL_2_LFR____20210911T084431_20210911T084731_20210912T135031_0179_057_007_2340_LN1_O_NT_002.SEN3,57,7, 2021-09-11 08:46:17.446806,2021,3306,23.77968189,35.33778455,20.4,23.41894233,9.365244537,1.1999999
S3B_OL_2_LFR____20211104T084427_20211104T084727_20211105T140054_0179_059_007_2340_LN1_O_NT_002.SEN3,59,7, 2021-11-04 08:46:13.534073,2021,3305,23.77968189,35.33778455,12.599999,15.9643986,2.081165453,0.9
S3B_OL_2_LFR____20220705T084439_20220705T084739_20220705T231957_0179_068_007_2340_PS2_O_NT_002.SEN3,68,7, 2022-07-05 08:46:25.534770,2021,3306,23.77968189,35.33778455,3.8999999,6.632778002,0, --
S3B_OL_2_LFR____20230525T084445_20230525T084745_20230525T224905_0179_080_007_2340_PS2_O_NT_002.SEN3,80,7, 2023-05-25 08:46:31.862477,2021,3307,23.77968189,35.33778455,11.4,14.91883363,0, --
S3B_OL_2_LFR____20200513T084415_20200513T084715_20200514T135527_0179_039_007_2340_LN1_O_NT_002.SEN3,39,7, 2020-05-13 08:46:02.273052,2022,3305,23.77968189,35.33778455,3.2999997,4.049834762,5.411030177,0.29999998
S3B_OL_2_LFR____20200609T084418_20200609T084718_20200610T134148_0179_040_007_2340_LN1_O_NT_002.SEN3,40,7, 2020-06-09 08:46:05.098286,2022,3305,23.77968189,35.33778455,12.9,13.89989512,0,0.59999996
S3B_OL_2_LFR____20201022T084419_20201022T084719_20201023T125929_0179_045_007_2340_LN1_O_NT_002.SEN3,45,7, 2020-10-22 08:46:05.685807,2022,3305,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210111T084421_20210111T084721_20210112T134540_0179_048_007_2340_LN1_O_NT_002.SEN3,48,7, 2021-01-11 08:46:07.692357,2022,3308,23.77968189,35.33778455,17.699999,18.98780373,27.47138398,1.8
S3B_OL_2_LFR____20210622T084429_20210622T084729_20210623T143227_0179_054_007_2340_LN1_O_NT_002.SEN3,54,7, 2021-06-22 08:46:15.963520,2022,3306,23.77968189,35.33778455,23.399998,24.94089338,0,0.9
S3B_OL_2_LFR____20220924T084437_20220924T084737_20220924T235045_0179_071_007_2340_PS2_O_NT_002.SEN3,71,7, 2022-09-24 08:46:23.675812,2022,3307,23.77968189,35.33778455,2.9999998,6.684374625,0.104058273, --
S3B_OL_2_LFR____20230621T084447_20230621T084747_20230621T224159_0180_081_007_2340_PS2_O_NT_002.SEN3,81,7, 2023-06-21 08:46:34.001575,2022,3307,23.77968189,35.33778455,15.299999,18.16482715,0, --
S3B_OL_2_LFR____20190209T084407_20190209T084707_20200218T220858_0179_022_007_2340_LR1_R_NT_002.SEN3,22,7, 2019-02-09 08:45:54.013219,2023,3307,23.77968189,35.33778455, --,10.11666611,98.12695109, --
S3B_OL_2_LFR____20190528T084409_20190528T084709_20200219T051210_0180_026_007_2340_LR1_R_NT_002.SEN3,26,7, 2019-05-28 08:45:55.894315,2023,3308,23.77968189,35.33778455,18.599998,19.53985126,71.80020812,0.59999996
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:55.038309,2023,3305,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:52.633108,2023,3308,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210526T084424_20210526T084724_20210527T142955_0179_053_007_2340_LN1_O_NT_002.SEN3,53,7, 2021-05-26 08:46:11.456150,2023,3305,23.77968189,35.33778455,14.699999,16.84994689,0,0.59999996
S3B_OL_2_LFR____20211008T084426_20211008T084726_20211009T134723_0179_058_007_2340_LN1_O_NT_002.SEN3,58,7, 2021-10-08 08:46:13.376406,2023,3307,23.77968189,35.33778455, --,22.44107002,76.69094693, --
S3B_OL_2_LFR____20220124T084424_20220124T084724_20220125T131403_0179_062_007_2340_LN1_O_NT_002.SEN3,62,7, 2022-01-24 08:46:11.039378,2023,3308,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220608T084437_20220608T084737_20220608T225741_0179_067_007_2340_PS2_O_NT_002.SEN3,67,7, 2022-06-08 08:46:24.103831,2023,3307,23.77968189,35.33778455,19.499998,22.44380722,0, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:53.517544,2024,3307,23.77968189,35.33778455,8.999999,9.479896361,39.43808533,0.59999996
S3B_OL_2_LFR____20200925T084417_20200925T084717_20200926T131747_0179_044_007_2340_LN1_O_NT_002.SEN3,44,7, 2020-09-25 08:46:04.354698,2024,3307,23.77968189,35.33778455,13.199999,17.24672109,0,0.9
S3B_OL_2_LFR____20220220T084426_20220220T084726_20220221T133346_0180_063_007_2340_LN1_O_NT_002.SEN3,63,7, 2022-02-20 08:46:12.847029,2024,3306,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230206T084439_20230206T084739_20230206T221053_0179_076_007_2340_PS2_O_NT_002.SEN3,76,7, 2023-02-06 08:46:26.130625,2024,3307,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230305T084438_20230305T084738_20230305T213706_0180_077_007_2340_PS2_O_NT_002.SEN3,77,7, 2023-03-05 08:46:25.330360,2024,3306,23.77968189,35.33778455,27.899998,9.447272184,88.55359001, --
S3B_OL_2_LFR____20210207T084417_20210207T084717_20210208T145225_0179_049_007_2340_LN1_O_NT_002.SEN3,49,7, 2021-02-07 08:46:03.772257,2025,3304,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20221021T084437_20221021T084737_20221021T231143_0179_072_007_2340_PS2_O_NT_002.SEN3,72,7, 2022-10-21 08:46:23.741235,2025,3304,23.77968189,35.33778455,3.8999999,7.631249575,33.40270552, --
S3B_OL_2_LFR____20180628T084202_20180628T084502_20200218T035807_0179_010_007_2340_LR1_R_NT_002.SEN3,10,7, 2018-06-28 08:43:50.007017,2051,3158,23.77968189,35.33778455, --,21.29999924,99.89594173, --
S3B_OL_2_LFR____20180725T084200_20180725T084500_20200218T081840_0179_011_007_2340_LR1_R_NT_002.SEN3,11,7, 2018-07-25 08:43:48.248223,2051,3158,23.77968189,35.33778455,22.499998,27.04078389,65.55671176,0.9
S3B_OL_2_LFR____20180821T084156_20180821T084456_20200218T105047_0179_012_007_2340_LR1_R_NT_002.SEN3,12,7, 2018-08-21 08:43:44.156217,2051,3158,23.77968189,35.33778455,16.8,22.01913368,20.60353798,0.9
S3B_OL_2_LFR____20180917T084158_20180917T084458_20200218T124149_0179_013_007_2340_LR1_R_NT_002.SEN3,13,7, 2018-09-17 08:43:45.927132,2052,3155,23.77968189,35.33778455, --,20.09471252,76.37877211, --
S3B_OL_2_LFR____20181014T084200_20181014T084500_20200218T142604_0180_014_007_2340_LR1_R_NT_002.SEN3,14,7, 2018-10-14 08:43:48.149373,2053,3155,23.77968189,35.33778455,16.199999,20.85220465,43.39229969,0.9
S3B_OL_2_LFR____20180601T084126_20180601T084426_20200217T220054_0179_008_007_2340_LR1_R_NT_002.SEN3,8,7, 2018-06-01 08:43:15.016084,2061,3107,23.77968189,35.33778455,5.3999996,8.234859051,0,0.29999998
S3B_OL_2_LFR____20180528T084150_20180528T084450_20200217T211121_0179_005_007_2340_LR1_R_NT_002.SEN3,5,7, 2018-05-28 08:43:43.568643,2170,3146,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20181110T081657_20181110T081957_20200218T161118_0179_017_007_2340_LR1_R_NT_002.SEN3,17,7, 2018-11-10 08:19:01.448085,2421,1072,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20181121T081808_20181121T082108_20200218T165349_0179_018_021_2340_LR1_R_NT_002.SEN3,18,21, 2018-11-21 08:20:12.045100,2412,1164,23.77968189,35.33778455,13.799999,16.46417789,93.02809573,1.8
S3B_OL_2_LFR____20230719T081838_20230719T082138_20230719T102421_0179_082_021_2340_PS2_O_NR_002.SEN3,82,21, 2023-07-19 08:20:42.791910,2418,1148,23.77968189,35.33778455,11.099999,16.15005103,0, --
S3B_OL_2_LFR____20230719T081838_20230719T082138_20230719T220143_0179_082_021_2340_PS2_O_NT_002.SEN3,82,21, 2023-07-19 08:20:42.791910,2418,1148,23.77968189,35.33778455,11.099999,16.13756402,0, --
S3B_OL_2_LFR____20190722T081758_20190722T082058_20200219T084746_0179_028_021_2340_LR1_R_NT_002.SEN3,28,21, 2019-07-22 08:20:02.824954,2420,1148,23.77968189,35.33778455,5.9999995,10.72039479,0,0.29999998
S3B_OL_2_LFR____20191204T081759_20191204T082059_20191205T133134_0179_033_021_2340_LN1_O_NT_002.SEN3,33,21, 2019-12-04 08:20:03.405655,2421,1147,23.77968189,35.33778455, --,14.44385297,68.67845994, --
S3B_OL_2_LFR____20200321T081759_20200321T082059_20200322T131031_0179_037_021_2340_LN1_O_NT_002.SEN3,37,21, 2020-03-21 08:20:03.821834,2421,1150,23.77968189,35.33778455,3.8999999,5.839853984,0,0.29999998
S3B_OL_2_LFR____20200803T081809_20200803T082109_20200804T120929_0179_042_021_2340_LN1_O_NT_002.SEN3,42,21, 2020-08-03 08:20:14.002274,2421,1145,23.77968189,35.33778455,17.099998,21.1286148,0,0.59999996
S3B_OL_2_LFR____20190309T081800_20190309T082100_20200219T000022_0179_023_021_2340_LR1_R_NT_002.SEN3,23,21, 2019-03-09 08:20:05.057917,2422,1148,23.77968189,35.33778455,2.9999998,4.11945867,0,0.29999998
S3B_OL_2_LFR____20201119T081811_20201119T082111_20201120T124156_0179_046_021_2340_LN1_O_NT_002.SEN3,46,21, 2020-11-19 08:20:15.764605,2422,1148,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210403T081809_20210403T082109_20210404T143220_0179_051_021_2340_LN1_O_NT_002.SEN3,51,21, 2021-04-03 08:20:13.172996,2422,1151,23.77968189,35.33778455, --,12.71294042,73.46514048, --
S3B_OL_2_LFR____20210816T081821_20210816T082121_20210817T140450_0179_056_021_2340_LN1_O_NT_002.SEN3,56,21, 2021-08-16 08:20:25.334665,2422,1147,23.77968189,35.33778455,3.8999999,7.978563547,0,0.29999998
S3B_OL_2_LFR____20220416T081817_20220416T082117_20220416T213500_0179_065_021_2340_PS2_O_NT_002.SEN3,65,21, 2022-04-16 08:20:21.661062,2422,1147,23.77968189,35.33778455,11.099999,11.48085256,0, --
S3B_OL_2_LFR____20220802T081829_20220802T082129_20220802T215747_0179_069_021_2340_PS2_O_NT_002.SEN3,69,21, 2022-08-02 08:20:33.656994,2422,1148,23.77968189,35.33778455,15.299999,19.22153886,0, --
S3B_OL_2_LFR____20220829T081830_20220829T082130_20220829T233441_0180_070_021_2340_PS2_O_NT_002.SEN3,70,21, 2022-08-29 08:20:34.180065,2422,1148,23.77968189,35.33778455,18.599998,21.58907259,0, --
S3B_OL_2_LFR____20221215T081829_20221215T082129_20221216T005848_0180_074_021_2340_PS2_O_NT_002.SEN3,74,21, 2022-12-15 08:20:33.815610,2422,1149,23.77968189,35.33778455, --,17.01699496,73.67325702, --
S3B_OL_2_LFR____20191107T081757_20191107T082057_20191108T131147_0179_032_021_2340_LN1_O_NT_002.SEN3,32,21, 2019-11-07 08:20:01.678683,2423,1146,23.77968189,35.33778455,13.499999,15.87803873,16.12903226,0.9
S3B_OL_2_LFR____20200417T081801_20200417T082101_20200418T133238_0180_038_021_2340_LN1_O_NT_002.SEN3,38,21, 2020-04-17 08:20:05.591730,2423,1148,23.77968189,35.33778455,2.9999998,4.05296545,0,0.29999998
S3B_OL_2_LFR____20200707T081810_20200707T082110_20200708T132245_0179_041_021_2340_LN1_O_NT_002.SEN3,41,21, 2020-07-07 08:20:14.173640,2423,1146,23.77968189,35.33778455, --,29.13977739,81.16545265, --
S3B_OL_2_LFR____20210720T081819_20210720T082119_20210721T134919_0179_055_021_2340_LN1_O_NT_002.SEN3,55,21, 2021-07-20 08:20:23.180597,2423,1146,23.77968189,35.33778455,23.699999,25.25543317,80.85327784,0.59999996
S3B_OL_2_LFR____20211202T081816_20211202T082116_20211203T133612_0179_060_021_2340_LN1_O_NT_002.SEN3,60,21, 2021-12-02 08:20:20.299738,2423,1146,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230402T081826_20230402T082126_20230403T001503_0179_078_021_2340_PS2_O_NT_002.SEN3,78,21, 2023-04-02 08:20:30.956232,2423,1152,23.77968189,35.33778455,8.7,8.702541878,26.32674298, --
S3B_OL_2_LFR____20190625T081756_20190625T082056_20200219T070038_0179_027_021_2340_LR1_R_NT_002.SEN3,27,21, 2019-06-25 08:20:00.341422,2424,1148,23.77968189,35.33778455,12.299999,19.54542853,23.72528616,0.59999996
S3B_OL_2_LFR____20201216T081809_20201216T082109_20201217T124713_0179_047_021_2340_LN1_O_NT_002.SEN3,47,21, 2020-12-16 08:20:13.690133,2424,1145,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210430T081810_20210430T082110_20210501T134027_0179_052_021_2340_LN1_O_NT_002.SEN3,52,21, 2021-04-30 08:20:14.849651,2424,1148,23.77968189,35.33778455,11.099999,15.97024277,78.66805411,0.59999996
S3B_OL_2_LFR____20211229T081817_20211229T082117_20211230T141554_0179_061_021_2340_LN1_O_NT_002.SEN3,61,21, 2021-12-29 08:20:21.283335,2424,1148,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220320T081815_20220320T082115_20220321T123657_0179_064_021_2340_LN1_O_NT_002.SEN3,64,21, 2022-03-20 08:20:19.381655,2424,1148,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230429T081831_20230429T082131_20230429T221119_0180_079_021_2340_PS2_O_NT_002.SEN3,79,21, 2023-04-29 08:20:35.282528,2424,1149,23.77968189,35.33778455,8.999999,10.95813495,38.60561915, --
S3B_OL_2_LFR____20190502T081802_20190502T082102_20200219T033059_0179_025_021_2340_LR1_R_NT_002.SEN3,25,21, 2019-05-02 08:20:06.758053,2425,1150,23.77968189,35.33778455,5.3999996,7.41489828,12.69510926,0.29999998
S3B_OL_2_LFR____20200830T081809_20200830T082109_20200831T122055_0179_043_021_2340_LN1_O_NT_002.SEN3,43,21, 2020-08-30 08:20:13.897232,2425,1148,23.77968189,35.33778455,9.9,12.62934369,0,0.59999996
S3B_OL_2_LFR____20210307T081809_20210307T082109_20210308T141258_0179_050_021_2340_LN1_O_NT_002.SEN3,50,21, 2021-03-07 08:20:13.914497,2425,1148,23.77968189,35.33778455,9.9,11.19552482,0,0.59999996
S3B_OL_2_LFR____20220513T081822_20220513T082122_20220513T231131_0180_066_021_2340_PS2_O_NT_002.SEN3,66,21, 2022-05-13 08:20:27.165498,2425,1148,23.77968189,35.33778455,14.099999,14.91536875,46.51404787, --
S3B_OL_2_LFR____20221118T081829_20221118T082129_20221119T000331_0179_073_021_2340_PS2_O_NT_002.SEN3,73,21, 2022-11-18 08:20:33.346680,2425,1148,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230111T081825_20230111T082125_20230112T002137_0179_075_021_2340_PS2_O_NT_002.SEN3,75,21, 2023-01-11 08:20:30.073133,2425,1148,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20191231T081758_20191231T082058_20200101T121322_0179_034_021_2340_LN1_O_NT_002.SEN3,34,21, 2019-12-31 08:20:02.778417,2426,1148,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200223T081757_20200223T082057_20200224T125239_0179_036_021_2340_LN1_O_NT_002.SEN3,36,21, 2020-02-23 08:20:01.750953,2426,1146,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210623T081818_20210623T082118_20210624T130915_0179_054_021_2340_LN1_O_NT_002.SEN3,54,21, 2021-06-23 08:20:22.919902,2426,1148,23.77968189,35.33778455,17.4,19.28959305,0,0.59999996
S3B_OL_2_LFR____20210912T081820_20210912T082120_20210913T125304_0179_057_021_2340_LN1_O_NT_002.SEN3,57,21, 2021-09-12 08:20:24.238796,2426,1148,23.77968189,35.33778455,26.699999,28.98712286,27.26326743,0.9
S3B_OL_2_LFR____20211105T081816_20211105T082116_20211106T134505_0179_059_021_2340_LN1_O_NT_002.SEN3,59,21, 2021-11-05 08:20:20.535823,2426,1148,23.77968189,35.33778455, --,12.06393369,93.65244537, --
S3B_OL_2_LFR____20220706T081828_20220706T082128_20220706T212045_0180_068_021_2340_PS2_O_NT_002.SEN3,68,21, 2022-07-06 08:20:32.679178,2426,1148,23.77968189,35.33778455,13.499999,16.63454631,0, --
S3B_OL_2_LFR____20190210T081756_20190210T082056_20200218T221413_0179_022_021_2340_LR1_R_NT_002.SEN3,22,21, 2019-02-10 08:20:00.830826,2427,1150,23.77968189,35.33778455,5.1, --,100,0.29999998
S3B_OL_2_LFR____20190529T081758_20190529T082058_20200219T051554_0179_026_021_2340_LR1_R_NT_002.SEN3,26,21, 2019-05-29 08:20:02.563941,2427,1149,23.77968189,35.33778455,14.999999,17.37852377,4.058272633,0.59999996
S3B_OL_2_LFR____20191011T081755_20191011T082055_20200219T140839_0179_031_021_2340_LR1_R_NT_002.SEN3,31,21, 2019-10-11 08:19:59.325235,2427,1150,23.77968189,35.33778455,25.199999,26.93143834,21.22788762,1.1999999
S3B_OL_2_LFR____20200610T081807_20200610T082107_20200611T130502_0179_040_021_2340_LN1_O_NT_002.SEN3,40,21, 2020-06-10 08:20:12.135723,2427,1148,23.77968189,35.33778455,10.799999,11.89666942,0,0.59999996
S3B_OL_2_LFR____20201023T081808_20201023T082108_20201024T122000_0180_045_021_2340_LN1_O_NT_002.SEN3,45,21, 2020-10-23 08:20:12.799873,2427,1148,23.77968189,35.33778455,9.599999,14.01491719,36.52445369,0.59999996
S3B_OL_2_LFR____20230526T081834_20230526T082134_20230526T224607_0179_080_021_2340_PS2_O_NT_002.SEN3,80,21, 2023-05-26 08:20:38.843526,2427,1150,23.77968189,35.33778455,13.499999,14.12693799,74.5057232, --
S3B_OL_2_LFR____20230622T081836_20230622T082136_20230622T224723_0179_081_021_2340_PS2_O_NT_002.SEN3,81,21, 2023-06-22 08:20:40.845428,2427,1149,23.77968189,35.33778455,11.999999,16.74973879,0, --
S3B_OL_2_LFR____20190914T081757_20190914T082057_20200219T122312_0179_030_021_2340_LR1_R_NT_002.SEN3,30,21, 2019-09-14 08:20:01.891625,2428,1148,23.77968189,35.33778455, --,16.91410936,83.03850156, --
S3B_OL_2_LFR____20200514T081804_20200514T082104_20200515T131339_0179_039_021_2340_LN1_O_NT_002.SEN3,39,21, 2020-05-14 08:20:09.271890,2428,1148,23.77968189,35.33778455,14.4,14.33881299,0,0.59999996
S3B_OL_2_LFR____20200926T081806_20200926T082106_20200927T124209_0179_044_021_2340_LN1_O_NT_002.SEN3,44,21, 2020-09-26 08:20:11.053394,2428,1149,23.77968189,35.33778455,20.999998,22.68230883,0,1.1999999
S3B_OL_2_LFR____20210112T081810_20210112T082110_20210113T130939_0179_048_021_2340_LN1_O_NT_002.SEN3,48,21, 2021-01-12 08:20:14.593309,2428,1150,23.77968189,35.33778455, --, --,100, --
