File, Cycle, Orbit, Date and Time, image x_cord, image y-cord, Longitude, Latitude, IWV, IWV_average, Excluded_pixels (%), IWV error   
S3B_OL_2_LFR____20190817T084409_20190817T084709_20200219T103103_0179_029_007_2340_LR1_R_NT_002.SEN3,29,7, 2019-08-17 08:45:52.378831, (1940, 3573),24.61307909,35.38775778,30.299997,30.13392681,35.90010406,0.9
S3B_OL_2_LFR____20190817T084409_20190817T084709_20200219T103103_0179_029_007_2340_LR1_R_NT_002.SEN3,29,7, 2019-08-17 08:45:50.398747, (1895, 4082),26.10606173,35.20475952,32.399998,30.86192116,45.88969823,1.1999999
S3B_OL_2_LFR____20190817T084409_20190817T084709_20200219T103103_0179_029_007_2340_LR1_R_NT_002.SEN3,29,7, 2019-08-17 08:45:51.762792, (1926, 3382),24.0705597,35.53318964,31.199999,31.91372749,49.21956296,0.9
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:55.038309, (2023, 3305),23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:56.402354, (2054, 3228),23.52146221,35.30351361,28.499998,25.55918219,69.40686785,1.8
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:46:02.078609, (2183, 3461),24.10886335,34.83849396,23.099998,22.8201479,72.11238293,0.9
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:46:01.902572, (2179, 3464),24.11983311,34.84794784,39.6,22.83435989,76.37877211,54.6
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:50.902102, (1929, 3752),25.14150322,35.3241276, --, --,100, --
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:53.146225, (1980, 3994),25.7972323,35.0530694, --,26.7579384,75.75442248, --
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:49.802059, (1904, 3265),23.74064133,35.67024941,26.099998,24.80425386,80.43704475,0.9
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:56.138352, (2048, 3693),24.87775154,35.05394799,22.499998,22.87248812,0.520291363,0.9
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:57.062395, (2069, 3273),23.6406989,35.23938299,26.999998,24.18012674,51.30072841,0.9
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:55.786315, (2040, 3497),24.31848324,35.18760437,32.399998,18.23595397,90.73881374,42.899998
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:51.606143, (1945, 3574),24.61307909,35.38775778, --,26.49660848,93.86056191, --
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:49.626058, (1900, 4083),26.10606173,35.20475952,32.999996,32.58856931,96.35796046,1.1999999
S3B_OL_2_LFR____20190913T084408_20190913T084708_20200219T121902_0179_030_007_2340_LR1_R_NT_002.SEN3,30,7, 2019-09-13 08:45:50.990138, (1931, 3382),24.0705597,35.53318964,27.899998,28.28557836,66.80541103,1.1999999
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:52.633108, (2023, 3308),23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:53.953153, (2053, 3231),23.52146221,35.30351361, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:59.629408, (2182, 3464),24.10886335,34.83849396, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:59.453407, (2178, 3467),24.11983311,34.84794784, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:48.496936, (1929, 3755),25.14150322,35.3241276,26.099998,26.64348545,48.07492196,1.8
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:50.697023, (1979, 3997),25.7972323,35.0530694,27.899998,25.60807499,2.081165453,1.1999999
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:47.352892, (1903, 3268),23.74064133,35.67024941, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:53.689151, (2047, 3695),24.87775154,35.05394799, --,23.85154491,59.62539022, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:54.613193, (2068, 3276),23.6406989,35.23938299, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:53.337148, (2039, 3499),24.31848324,35.18760437, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:49.200976, (1945, 3576),24.61307909,35.38775778, --, --,100, --
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:47.220891, (1900, 4086),26.10606173,35.20475952,28.499998,27.54456364,42.55983351,1.1999999
S3B_OL_2_LFR____20191010T084406_20191010T084706_20200219T140448_0179_031_007_2340_LR1_R_NT_002.SEN3,31,7, 2019-10-10 08:45:48.540936, (1930, 3385),24.0705597,35.53318964, --, --,100, --
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:54.659988, (2018, 3305),23.77968189,35.33778455,8.999999,11.37658161,1.352757544,0.59999996
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:55.980069, (2048, 3228),23.52146221,35.30351361,15.599999,14.02384528,72.94484912,1.1999999
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:46:01.656289, (2177, 3461),24.10886335,34.83849396,22.199999,22.17777641,97.19042664,0.9
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:46:01.480288, (2173, 3464),24.11983311,34.84794784,40.8,23.47999852,98.43912591,59.399998
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:50.523814, (1924, 3752),25.14150322,35.3241276,17.999998,17.69891779,42.24765869,1.1999999
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:52.723903, (1974, 3994),25.7972323,35.0530694,25.8,22.80166524,81.26951093,2.3999999
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:49.379770, (1898, 3265),23.74064133,35.67024941,16.199999,14.35218656,66.70135276,0.9
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:55.716031, (2042, 3692),24.87775154,35.05394799,31.799997,24.83580936,7.596253902,5.9999995
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:56.640074, (2063, 3273),23.6406989,35.23938299,19.499998,15.97875797,56.39958377,0.9
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:55.364028, (2034, 3496),24.31848324,35.18760437, --,13.55454454,98.855359, --
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:51.183855, (1939, 3573),24.61307909,35.38775778,20.099998,18.02447806,40.06243496,0.9
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:49.203769, (1894, 4083),26.10606173,35.20475952,19.8,18.59769562,45.78563996,1.1999999
S3B_OL_2_LFR____20191106T084408_20191106T084708_20191107T134751_0179_032_007_2340_LN1_O_NT_002.SEN3,32,7, 2019-11-06 08:45:50.567814, (1925, 3382),24.0705597,35.53318964,16.8,17.91476522,44.32882414,1.1999999
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:56.552938, (2017, 3306),23.77968189,35.33778455,5.7,8.368292205,10.40582726,0.29999998
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:57.872983, (2047, 3228),23.52146221,35.30351361,14.999999,12.9634354,76.37877211,2.6999998
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:46:03.549239, (2176, 3461),24.10886335,34.83849396, --,12.00882278,96.46201873, --
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:46:03.373238, (2172, 3464),24.11983311,34.84794784, --,12.05555478,97.19042664, --
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:52.372763, (1922, 3752),25.14150322,35.3241276,9.9,9.494701438,37.14880333,1.1999999
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:54.616851, (1973, 3995),25.7972323,35.0530694,9.299999,7.700482045,13.73569199,0.59999996
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:51.272719, (1897, 3265),23.74064133,35.67024941,10.799999,9.766430506,70.55150884,0.59999996
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:57.608981, (2041, 3693),24.87775154,35.05394799,15.899999,15.36265721,1.352757544,0.9
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:58.533024, (2062, 3273),23.6406989,35.23938299,14.699999,11.54079353,71.17585848,0.59999996
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:57.256978, (2033, 3497),24.31848324,35.18760437,26.699999,12.84801366,71.17585848,39.6
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:53.076805, (1938, 3574),24.61307909,35.38775778,14.099999,13.54715641,37.77315297,0.9
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:51.096718, (1893, 4083),26.10606173,35.20475952,12.599999,11.39551334,44.32882414,0.9
S3B_OL_2_LFR____20191203T084410_20191203T084710_20191204T123303_0179_033_007_2340_LN1_O_NT_002.SEN3,33,7, 2019-12-03 08:45:52.460764, (1924, 3383),24.0705597,35.53318964,13.799999,14.48171959,41.93548387,0.9
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:55.928076, (2022, 3305),23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:57.248158, (2052, 3229),23.52146221,35.30351361, --,9.732352341,96.46201873, --
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:46:02.924379, (2181, 3462),24.10886335,34.83849396,12.599999,12.15978185,71.27991675,0.9
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:46:02.748378, (2177, 3465),24.11983311,34.84794784,23.099998,12.15574391,75.54630593,32.999996
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:51.791903, (1928, 3753),25.14150322,35.3241276, --,15.73846044,93.23621228, --
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:53.992027, (1978, 3995),25.7972323,35.0530694,13.199999,13.07663479,66.59729448,0.59999996
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:50.647859, (1902, 3266),23.74064133,35.67024941, --, --,100, --
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:56.984156, (2046, 3693),24.87775154,35.05394799,14.099999,14.06991908,22.16441207,0.59999996
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:57.908163, (2067, 3274),23.6406989,35.23938299,8.4,7.204510893,86.16024974,0.59999996
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:56.632118, (2038, 3497),24.31848324,35.18760437,24.3, --,100,34.199997
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:52.451943, (1943, 3574),24.61307909,35.38775778, --, --,100, --
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:50.515858, (1899, 4084),26.10606173,35.20475952, --, --,100, --
S3B_OL_2_LFR____20191230T084409_20191230T084709_20191231T125155_0179_034_007_2340_LN1_O_NT_002.SEN3,34,7, 2019-12-30 08:45:51.835904, (1929, 3383),24.0705597,35.53318964, --, --,100, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:53.517544, (2024, 3307),23.77968189,35.33778455,8.999999,9.479896361,39.43808533,0.59999996
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:54.881589, (2055, 3230),23.52146221,35.30351361,12.9,11.69999932,89.17793965,1.4999999
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:46:00.557845, (2184, 3463),24.10886335,34.83849396, --, --,100, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:46:00.381844, (2180, 3466),24.11983311,34.84794784, --, --,100, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:49.381371, (1930, 3754),25.14150322,35.3241276, --,13.44699569,70.55150884, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:51.581458, (1980, 3996),25.7972323,35.0530694,14.699999,13.60088021,29.13631634,0.59999996
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:48.281326, (1905, 3267),23.74064133,35.67024941,10.799999,11.55362836,74.19354839,0.29999998
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:54.617587, (2049, 3695),24.87775154,35.05394799, --, --,100, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:55.541630, (2070, 3275),23.6406989,35.23938299, --, --,100, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:54.265585, (2041, 3498),24.31848324,35.18760437, --, --,100, --
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:50.085411, (1946, 3575),24.61307909,35.38775778,13.499999,12.91106936,43.60041623,0.59999996
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:48.105325, (1901, 4085),26.10606173,35.20475952,14.4,13.40209848,45.47346514,1.1999999
S3B_OL_2_LFR____20200126T084406_20200126T084706_20200127T130347_0179_035_007_2340_LN1_O_NT_002.SEN3,35,7, 2020-01-26 08:45:49.469371, (1932, 3384),24.0705597,35.53318964,12.299999,13.23749922,63.37148803,0.9
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:54.698187, (2021, 3305),23.77968189,35.33778455, --,14.19999917,99.37565036, --
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:56.062268, (2052, 3228),23.52146221,35.30351361,12.299999,12.43032714,87.30489074,0.9
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:46:01.738488, (2181, 3461),24.10886335,34.83849396,18.3, --,100,2.1
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:46:01.562487, (2177, 3464),24.11983311,34.84794784, --, --,100, --
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:50.562015, (1927, 3752),25.14150322,35.3241276,14.4,14.23874919,91.67533819,0.9
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:52.762101, (1977, 3994),25.7972323,35.0530694, --,7.582758196,96.98231009, --
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:49.461970, (1902, 3265),23.74064133,35.67024941, --, --,100, --
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:55.798231, (2046, 3692),24.87775154,35.05394799,13.499999,12.74553116,2.185223725,0.59999996
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:56.722273, (2067, 3273),23.6406989,35.23938299,18.3,12.87272651,87.40894901,1.4999999
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:55.446229, (2038, 3496),24.31848324,35.18760437,22.8, --,100,30.899998
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:51.266055, (1943, 3573),24.61307909,35.38775778, --, --,100, --
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:49.285969, (1898, 4083),26.10606173,35.20475952,12.299999,11.66440603,50.88449532,0.9
S3B_OL_2_LFR____20200222T084408_20200222T084708_20200223T133911_0179_036_007_2340_LN1_O_NT_002.SEN3,36,7, 2020-02-22 08:45:50.650015, (1929, 3382),24.0705597,35.53318964, --, --,100, --
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:56.861032, (2016, 3307),23.77968189,35.33778455,6.5999994,7.795937061,0.104058273,0.59999996
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:58.225114, (2047, 3230),23.52146221,35.30351361,9.599999,8.806666078,76.58688866,0.9
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:46:03.901333, (2176, 3463),24.10886335,34.83849396,8.7,8.695499473,79.18834547,0.59999996
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:46:03.725332, (2172, 3466),24.11983311,34.84794784,17.4,8.665243381,82.93444329,20.4
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:52.724860, (1922, 3754),25.14150322,35.3241276,15.599999,15.09124913,50.05202914,0.9
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:54.924948, (1972, 3997),25.7972323,35.0530694, --, --,100, --
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:51.624817, (1897, 3267),23.74064133,35.67024941,8.4,7.647677591,66.38917794,0.29999998
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:57.961077, (2041, 3695),24.87775154,35.05394799,12.9,12.58739423,62.85119667,0.59999996
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:58.885119, (2062, 3276),23.6406989,35.23938299,7.7999997,7.112807501,57.75234131,0.29999998
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:57.609074, (2033, 3499),24.31848324,35.18760437,16.199999,7.913207089,55.8792924,20.999998
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:53.428901, (1938, 3576),24.61307909,35.38775778,13.199999,12.88640697,35.69198751,0.29999998
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:51.448815, (1893, 4085),26.10606173,35.20475952, --, --,100, --
S3B_OL_2_LFR____20200320T084410_20200320T084710_20200321T134909_0179_037_007_2340_LN1_O_NT_002.SEN3,37,7, 2020-03-20 08:45:52.812861, (1924, 3384),24.0705597,35.53318964,12.9,12.90207296,54.83870968,0.59999996
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:58.458063, (2017, 3306),23.77968189,35.33778455,4.7999997,6.921126386,92.61186264,0.29999998
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:59.778108, (2047, 3229),23.52146221,35.30351361,13.499999,8.643547845,80.64516129,2.3999999
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:46:05.498363, (2177, 3462),24.10886335,34.83849396,9.9,10.75408098,79.60457856,0.59999996
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:46:05.278361, (2172, 3465),24.11983311,34.84794784,18.3,10.70304813,82.93444329,15.299999
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:54.321891, (1923, 3753),25.14150322,35.3241276, --, --,100, --
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:56.477977, (1972, 3995),25.7972323,35.0530694, --,18.29999924,99.89594173, --
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:53.177847, (1897, 3266),23.74064133,35.67024941, --, --,100, --
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:59.514106, (2041, 3694),24.87775154,35.05394799,14.099999,11.49925305,16.3371488,0.59999996
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:46:00.482149, (2063, 3274),23.6406989,35.23938299,11.4,9.588460974,83.76690947,0.59999996
S3B_OL_2_LFR____20200416T084412_20200416T084712_20200417T123300_0179_038_007_2340_LN1_O_NT_002.SEN3,38,7, 2020-04-16 08:45:59.206104, (2034, 3498),24.31848324,35.18760437,15.599999,6.359112957,78.87617066,17.099998
